module	trait	nObs	bicor	Z	t	p
black	mom_gw_age	24	0.0964146785484142	0.453634058209877	0.454341590299825	0.654033951909088
black	age_c_months	25	-0.0738408199713716	-0.354773869912917	0.355097534078941	0.72575216874834
black	gestage	25	0.296319057327639	1.46502818183608	1.48792024806242	0.150355077816636
black	bmi_mom	24	-0.105492898033791	-0.496653428690218	0.497582031184075	0.623715632889717
black	hei_base_mom	22	-0.050819874312205	-0.227469347489524	0.227567441745548	0.822292751974912
black	brf_nb	23	-0.303016104635924	-1.43360068045837	1.45709911664422	0.159880664757744
black	ex_brf_mth3	22	0.286955732620391	1.32037870177593	1.3396453851664	0.195385374280061
black	ex_brf_mth6	21	0.0286244918031917	0.124805361435393	0.124822414902095	0.901975341322805
black	gwg	21	-0.147046495441865	-0.645641451892803	0.648004898336506	0.524736001778449
black	ppwr	21	0.140947255355321	0.618492452204133	0.620569925928962	0.542255612205401
black	soc_env_tot	25	-0.216532517906135	-1.05515567597417	1.06368906625659	0.298510298684098
black	airpollut	25	-0.131797713769989	-0.635778130135128	0.637642015874325	0.530004064561101
black	toxic	25	-0.164154665536231	-0.794446047742162	0.798084443995433	0.432984978752244
black	emissions	25	-0.0567863441463611	-0.272631041872616	0.272777906428798	0.787458105132251
black	spl_ebm	25	-0.303553864923487	-1.50315532142062	1.52788767533051	0.140177212829317
black	env_tot	25	-0.292806306452411	-1.44658098297142	1.46861656939033	0.155481829145509
black	poverty	25	-0.062585043233084	-0.300540127895391	0.300736877374283	0.766316902084082
black	soc_tot	25	-0.0522828721202387	-0.250968687365812	0.251083248946314	0.803979359628726
black	wt_0wk	24	0.126032580196398	0.594305331660511	0.595896820364007	0.557325826897152
black	wt_6mo	19	0.451934256589203	2.00848157235177	2.08886281084816	0.0520692652878161
black	wt_12mo	20	0.522493644029279	2.45972896520076	2.59985987761986	0.0181047047304706
black	bmi_24mo	20	0.569688268667698	2.74524821876364	2.94086595344612	0.00873788280483698
black	zwfl_pct_0wk	19	-0.305983580064229	-1.30334691428092	1.32516162621614	0.202653423919301
black	zwfl_pct_6mo	18	0.329739816085134	1.37014520774118	1.39709627768608	0.181460726180906
black	zwfl_pct_9mo	14	0.723975363343975	3.17294047218369	3.63559049676848	0.00341554369809328
black	zwfl_pct_12mo	20	0.595291219692932	2.90969596906419	3.14321746333595	0.00562131787307797
black	zbmi_24mo_pct	20	0.488860903017809	2.26795630119202	2.37752419199101	0.028719751177043
black	wzd_0to6mo	19	0.331961941579798	1.42260159224975	1.45099610367147	0.164983751076181
black	wzd_6to12mo	18	0.0467998951841719	0.187336430679194	0.187404923195332	0.853699071434212
black	wflzd_0to6mo	18	0.671285198130477	3.25231535590332	3.62269814482964	0.00228688074285789
black	wflzd_6to12mo	17	0.234621016484289	0.925930043210985	0.934775760785288	0.364709367737952
black	rwg_wei_0to6mo	19	0.320539409813557	1.36989430346902	1.39523728779426	0.180905666923981
black	rwg_wei_6to12mo	18	0.0978030474125646	0.392466769654957	0.393096778260771	0.699436147916787
black	rwg_wfl_0to6mo	18	0.715172982113001	3.5907743550097	4.09285666606211	0.000849183141165075
